;data;stato;ricoverati_con_sintomi;terapia_intensiva;totale_ospedalizzati;isolamento_domiciliare;totale_positivi;variazione_totale_positivi;nuovi_positivi;dimessi_guariti;deceduti;casi_da_sospetto_diagnostico;casi_da_screening;totale_casi;tamponi;casi_testati;note;ingressi_terapia_intensiva;note_test;note_casi;totale_positivi_test_molecolare;totale_positivi_test_antigenico_rapido;tamponi_test_molecolare;tamponi_test_antigenico_rapido;nuovi_deceduti;tamponi_effettuati;perc_positivi
1193;2023-06-01T17:00:00;ITA;1774;66;1840;117965;119805;-522;1767;25560511;190517;;;25870833;272842036;68853934.0;;5.0;;;9790735.0;16080098.0;101793739.0;171048297.0;18.0;35870.0;4.926122107610817
1194;2023-06-02T17:00:00;ITA;1675;61;1736;117915;119651;-154;1332;25561973;190541;;;25872165;272870483;68859493.0;;5.0;;;9790978.0;16081187.0;101800994.0;171069489.0;24.0;28447.0;4.68239181636025
1195;2023-06-03T17:00:00;ITA;1692;59;1751;117729;119480;-171;630;25562764;190551;;;25872795;272883125;68862377.0;;2.0;;;9791092.0;16081703.0;101804169.0;171078956.0;10.0;12642.0;4.983388704318937
1196;2023-06-04T17:00:00;ITA;1643;58;1701;117543;119244;-236;1185;25564180;190556;;;25873980;272908557;68866779.0;;4.0;;;9791301.0;16082679.0;101809142.0;171099415.0;5.0;25432.0;4.659484114501415
1197;2023-06-05T17:00:00;ITA;1618;58;1676;116690;118366;-878;732;25565781;190565;;;25874712;272923276;68870610.0;;8.0;;;9791402.0;16083310.0;101811951.0;171111325.0;9.0;14719.0;4.973163937767511
1198;2023-06-06T17:00:00;ITA;1578;57;1635;116753;118388;22;2400;25568135;190588;;;25877111;272974102;68879934.0;;8.0;;;9791842.0;16085269.0;101821288.0;171152814.0;23.0;50826.0;4.721992680911344
1199;2023-06-07T17:00:00;ITA;1532;57;1589;116732;118321;-67;1428;25569690;190596;;;25878607;273013966;68887521.0;;7.0;;;9792105.0;16086502.0;101828848.0;171185118.0;8.0;39864.0;3.5821794099939797
1200;2023-06-08T17:00:00;ITA;1470;54;1524;116795;118319;-2;1377;25571040;190625;;;25879984;273050446;68894356.0;;4.0;;;9792538.0;16087446.0;101834759.0;171215687.0;29.0;36480.0;3.774671052631579
1201;2023-06-09T17:00:00;ITA;1428;58;1486;116827;118313;-6;1178;25572207;190642;;;25881162;273082005;68900554.0;;3.0;;;9792589.0;16088573.0;101840355.0;171241650.0;17.0;31559.0;3.7326911499096926
1202;2023-06-10T17:00:00;ITA;1352;54;1406;117008;118414;101;1134;25573227;190655;;;25882296;273112234;68905482.0;;4.0;;;9792719.0;16089577.0;101844991.0;171267243.0;13.0;30229.0;3.751364583677925
1203;2023-06-11T17:00:00;ITA;1321;54;1375;116720;118095;-319;820;25574357;190664;;;25883116;273133616;68909820.0;;1.0;;;9792825.0;16090291.0;101848870.0;171284746.0;9.0;21382.0;3.8350014030492936
1204;2023-06-12T17:00:00;ITA;1328;57;1385;116323;117708;-387;455;25575195;190668;;;25883571;273145689;68912379.0;;7.0;;;9792905.0;16090666.0;101851070.0;171294619.0;4.0;12073.0;3.768740164002319
1205;2023-06-13T17:00:00;ITA;1314;57;1371;115307;116678;-1030;1728;25577942;190679;;;25885299;273191010;68920368.0;;5.0;;;9793192.0;16092107.0;101859687.0;171331323.0;11.0;45321.0;3.8128020123121735
1206;2023-06-14T17:00:00;ITA;1281;56;1337;115058;116395;-283;1152;25579363;190693;;;25886451;273228751;68927558.0;;4.0;;;9793437.0;16093014.0;101868603.0;171360148.0;14.0;37741.0;3.0523833496727697
1207;2023-06-15T17:00:00;ITA;1248;54;1302;114729;116031;-364;994;25580707;190706;;;25887444;273261725;68933747.0;;4.0;;;9793611.0;16093833.0;101874748.0;171386977.0;13.0;32974.0;3.0144962697883178
1208;2023-06-16T17:00:00;ITA;1213;49;1262;114664;115926;-105;913;25581710;190721;;;25888357;273291007;68939375.0;;0.0;;;9793742.0;16094615.0;101880015.0;171410992.0;15.0;29282.0;3.1179564237415476
1209;2023-06-17T17:00:00;ITA;1200;40;1240;114590;115830;-96;870;25582660;190736;;;25889226;273314716;68944294.0;;3.0;;;9793893.0;16095333.0;101884574.0;171430142.0;15.0;23709.0;3.669492597747691
1210;2023-06-18T17:00:00;ITA;1192;37;1229;114544;115773;-57;588;25583296;190744;;;25889813;273333853;68948186.0;;1.0;;;9793967.0;16095846.0;101888356.0;171445497.0;8.0;19137.0;3.0725819093901867
1211;2023-06-19T17:00:00;ITA;1156;38;1194;113998;115192;-581;297;25584167;190751;;;25890110;273345870;68951083.0;;1.0;;;9794018.0;16096092.0;101890470.0;171455400.0;7.0;12017.0;2.471498710160606
1212;2023-06-20T17:00:00;ITA;1127;44;1171;114078;115249;57;1417;25585513;190764;;;25891526;273387192;68958045.0;;8.0;;;9794273.0;16097253.0;101898843.0;171488349.0;13.0;41322.0;3.4291660616620687
1213;2023-06-21T17:00:00;ITA;1102;44;1146;114031;115177;-72;816;25586389;190776;;;25892342;273422377;68964438.0;;3.0;;;9794420.0;16097922.0;101905395.0;171516982.0;12.0;35185.0;2.319170100895268
1214;2023-06-22T17:00:00;ITA;1079;48;1127;113239;114366;-811;759;25587953;190782;;;25893101;273454631;68970490.0;;5.0;;;9794531.0;16098570.0;101911319.0;171543312.0;6.0;32254.0;2.353196502759348
1215;2023-06-23T17:00:00;ITA;1039;49;1088;113365;114453;87;731;25588576;190803;;;25893832;273481076;68975774.0;;3.0;;;9794659.0;16099173.0;101915756.0;171565320.0;21.0;26445.0;2.7642276422764227
1216;2023-06-24T17:00:00;ITA;976;47;1023;113485;114508;55;686;25589190;190820;;;25894518;273502730;68980072.0;;6.0;;;9794777.0;16099741.0;101920160.0;171582570.0;17.0;21654.0;3.1680059111480556
1217;2023-06-25T17:00:00;ITA;981;47;1028;113446;114474;-34;529;25589746;190826;;;25895046;273521309;68983805.0;;2.0;;;9794843.0;16100203.0;101923777.0;171597532.0;6.0;18579.0;2.8473007158619947
1218;2023-06-26T17:00:00;ITA;972;45;1017;113321;114338;-136;381;25590253;190836;;;25895427;273532585;68986393.0;;1.0;;;9794909.0;16100518.0;101925843.0;171606742.0;10.0;11276.0;3.378857750975523
1219;2023-06-27T17:00:00;ITA;977;40;1017;113240;114257;-81;1002;25591317;190855;;;25896429;273571881;68993654.0;;0.0;;;9795093.0;16101336.0;101932829.0;171639052.0;19.0;39296.0;2.5498778501628667
1220;2023-06-28T17:00:00;ITA;968;37;1005;112939;113944;-313;689;25592310;190864;;;25897118;273605381;69000313.0;;2.0;;;9795200.0;16101918.0;101939155.0;171666226.0;9.0;33500.0;2.056716417910448
1221;2023-06-29T17:00:00;ITA;933;39;972;112393;113365;-579;683;25593568;190868;;;25897801;273634829;69005905.0;;2.0;;;9795341.0;16102460.0;101944328.0;171690501.0;4.0;29448.0;2.3193425699538173
1222;2023-06-30T17:00:00;ITA;901;35;936;112155;113091;-274;585;25594418;190877;;;25898386;273660572;69011621.0;;1.0;;;9795458.0;16102928.0;101948839.0;171711733.0;9.0;25743.0;2.2724624169677194
1223;2023-07-01T17:00:00;ITA;872;35;907;113038;113945;854;562;25594116;190887;;;25898948;273680864;69015551.0;;2.0;;;9795564.0;16103384.0;101953089.0;171727775.0;10.0;20292.0;2.76956436033905
1224;2023-07-02T17:00:00;ITA;871;35;906;113039;113945;0;391;25594506;190888;;;25899339;273698211;69019108.0;;1.0;;;9795633.0;16103706.0;101956732.0;171741479.0;1.0;17347.0;2.25399204473396
1225;2023-07-03T17:00:00;ITA;875;34;909;112816;113725;-220;195;25594916;190893;;;25899534;273708453;69021286.0;;0.0;;;9795666.0;16103868.0;101958719.0;171749734.0;5.0;10242.0;1.9039250146455773
1226;2023-07-04T17:00:00;ITA;878;32;910;111714;112624;-1101;810;25596820;190900;;;25900344;273744635;69027598.0;;1.0;;;9795819.0;16104525.0;101965661.0;171778974.0;7.0;36182.0;2.2386822176772982
1227;2023-07-05T17:00:00;ITA;867;28;895;111335;112230;-394;611;25597822;190902;;;25900954;273775813;69033692.0;;1.0;;;9795940.0;16105014.0;101971622.0;171804191.0;2.0;31178.0;1.9597151837834372
1228;2023-07-06T17:00:00;ITA;845;25;870;111374;112244;14;577;25598379;190906;;;25901529;273802595;69038751.0;;3.0;;;9796052.0;16105477.0;101976758.0;171825837.0;4.0;26782.0;2.1544320812485998
1229;2023-07-07T17:00:00;ITA;828;27;855;111430;112285;41;469;25598804;190909;;;25901998;273826998;69042916.0;;4.0;;;9796139.0;16105859.0;101980595.0;171846403.0;3.0;24403.0;1.9218948489939762
1230;2023-07-08T17:00:00;ITA;796;29;825;111451;112276;-9;486;25599292;190916;;;25902484;273845416;69046734.0;;3.0;;;9796211.0;16106273.0;101984220.0;171861196.0;7.0;18418.0;2.6387229883809313
1231;2023-07-09T17:00:00;ITA;783;29;812;111583;112395;119;402;25599573;190918;;;25902886;273861708;69049906.0;;1.0;;;9796254.0;16106632.0;101987244.0;171874464.0;2.0;16292.0;2.467468696292659
1232;2023-07-10T17:00:00;ITA;789;28;817;111237;112054;-341;198;25600111;190919;;;25903084;273872374;69052527.0;;1.0;;;9796297.0;16106787.0;101989256.0;171883118.0;1.0;10666.0;1.8563660228764298
1233;2023-07-11T17:00:00;ITA;751;30;781;111334;112115;61;802;25600839;190932;;;25903886;273907037;69058403.0;;2.0;;;9796470.0;16107416.0;101995324.0;171911713.0;13.0;34663.0;2.313706257392609
1234;2023-07-12T17:00:00;ITA;751;29;780;111345;112125;10;514;25601341;190934;;;25904400;273937498;69064525.0;;3.0;;;9796553.0;16107847.0;102000743.0;171936755.0;2.0;30461.0;1.6874035652145365
1235;2023-07-13T17:00:00;ITA;721;25;746;111068;111814;-311;540;25602195;190942;;;25904951;273964004;69069703.0;;1.0;;;9796655.0;16108296.0;102005064.0;171958940.0;8.0;26506.0;2.0372745793405267
1236;2023-07-14T17:00:00;ITA;709;26;735;111002;111737;-77;508;25602767;190955;;;25905459;273986706;69074195.0;;2.0;;;9796767.0;16108692.0;102008938.0;171977768.0;13.0;22702.0;2.237688309400053
1237;2023-07-15T17:00:00;ITA;702;26;728;111001;111729;-8;430;25603201;190959;;;25905889;274007160;69078364.0;;2.0;;;9796839.0;16109050.0;102012078.0;171995082.0;4.0;20454.0;2.102278282976435
1238;2023-07-16T17:00:00;ITA;697;24;721;110995;111716;-13;319;25603529;190961;;;25906206;274022817;69081352.0;;2.0;;;9796886.0;16109320.0;102015238.0;172007579.0;2.0;15657.0;2.0374273487896786
1239;2023-07-17T17:00:00;ITA;710;23;733;110885;111618;-98;200;25603821;190967;;;25906406;274032464;69083772.0;;1.0;;;9796914.0;16109492.0;102016949.0;172015515.0;6.0;9647.0;2.073183373069348
1240;2023-07-18T17:00:00;ITA;746;20;766;111081;111847;229;842;25604422;190979;;;25907248;274065240;69089785.0;;0.0;;;9797098.0;16110150.0;102023118.0;172042122.0;12.0;32776.0;2.5689528923602634
1241;2023-07-19T17:00:00;ITA;732;22;754;111019;111773;-74;538;25605027;190986;;;25907786;274091041;69094857.0;;3.0;;;9797217.0;16110569.0;102028389.0;172062652.0;7.0;25801.0;2.085190496492384
1242;2023-07-20T17:00:00;ITA;722;22;744;111245;111989;216;568;25605377;190987;;;25908353;274114857;69099176.0;;2.0;;;9797325.0;16111028.0;102032639.0;172082218.0;1.0;23816.0;2.3849512932482364
1243;2023-07-21T17:00:00;ITA;701;18;719;111521;112240;251;545;25605662;190996;;;25908898;274138152;69104016.0;;0.0;;;9797404.0;16111494.0;102036744.0;172101408.0;9.0;23295.0;2.3395578450311225
1244;2023-07-22T17:00:00;ITA;708;20;728;111409;112137;-103;563;25606322;191002;;;25909461;274155134;69107431.0;;4.0;;;9797519.0;16111942.0;102039939.0;172115195.0;6.0;16982.0;3.315274997055706
1245;2023-07-23T17:00:00;ITA;720;19;739;111405;112144;7;373;25606687;191003;;;25909834;274171070;69110695.0;;2.0;;;9797568.0;16112266.0;102042860.0;172128210.0;1.0;15936.0;2.3406124497991967
1246;2023-07-24T17:00:00;ITA;721;21;742;111293;112035;-109;231;25607026;191004;;;25910065;274179830;69112705.0;;2.0;;;9797600.0;16112465.0;102044468.0;172135362.0;1.0;8760.0;2.636986301369863
1247;2023-07-25T17:00:00;ITA;719;22;741;111717;112458;423;1010;25607609;191008;;;25911075;274211071;69118466.0;;5.0;;;9797795.0;16113280.0;102049895.0;172161176.0;4.0;31241.0;3.232931084152236
1248;2023-07-26T17:00:00;ITA;710;22;732;112077;112809;351;718;25607974;191009;;;25911792;274235663;69123127.0;;4.0;;;9797936.0;16113856.0;102054654.0;172181009.0;1.0;24592.0;2.9196486662329213
1249;2023-07-27T17:00:00;ITA;717;23;740;112059;112799;-10;689;25608670;191012;;;25912481;274257844;69126762.0;;2.0;;;9798076.0;16114405.0;102058491.0;172199353.0;3.0;22181.0;3.1062621162255986
1250;2023-07-28T17:00:00;ITA;734;23;757;112313;113070;271;706;25609100;191017;;;25913187;274276685;69129955.0;;3.0;;;9798225.0;16114962.0;102061836.0;172214849.0;5.0;18841.0;3.747147179024468
1251;2023-07-29T17:00:00;ITA;733;20;753;112458;113211;141;655;25609612;191019;;;25913842;274292273;69132508.0;;0.0;;;9798313.0;16115529.0;102064695.0;172227578.0;2.0;15588.0;4.2019502181165
1252;2023-07-30T17:00:00;ITA;744;20;764;112616;113380;169;553;25609995;191020;;;25914395;274305748;69134888.0;;1.0;;;9798400.0;16115995.0;102067496.0;172238252.0;1.0;13475.0;4.103896103896104
1253;2023-07-31T17:00:00;ITA;772;23;795;112599;113394;14;276;25610255;191022;;;25914671;274313616;69136560.0;;3.0;;;9798428.0;16116243.0;102068867.0;172244749.0;2.0;7868.0;3.507880020335536
1254;2023-08-01T17:00:00;ITA;790;22;812;112887;113699;305;1395;25611336;191031;;;25916066;274342689;69141464.0;;3.0;;;9798693.0;16117373.0;102073802.0;172268887.0;9.0;29073.0;4.798266432772675
1255;2023-08-02T17:00:00;ITA;815;24;839;113374;114213;514;1054;25611904;191044;;;25917161;274373971;69147648.0;;4.0;;;9798854.0;16118307.0;102078635.0;172295336.0;13.0;31282.0;3.369349785819321
1256;2023-08-03T17:00:00;ITA;819;23;842;113642;114484;271;1093;25612716;191053;;;25918253;274396076;69152762.0;;1.0;;;9799013.0;16119240.0;102082624.0;172313452.0;9.0;22105.0;4.944582673603257
1257;2023-08-04T17:00:00;ITA;847;22;869;113995;114864;380;983;25613309;191063;;;25919236;274414469;69156127.0;;2.0;;;10368805.0;15550431.0;102085696.0;172328773.0;10.0;18393.0;5.344424509324199
1258;2023-08-05T17:00:00;ITA;843;23;866;114541;115407;543;959;25613719;191068;;;25920194;274431027;69158896.0;;5.0;;;10368917.0;15551277.0;102088655.0;172342372.0;5.0;16558.0;5.7917622901316586
1259;2023-08-06T17:00:00;ITA;851;22;873;114596;115469;62;524;25614179;191070;;;25920718;274442435;69161026.0;;0.0;;;10369054.0;15551664.0;102090933.0;172351502.0;2.0;11408.0;4.593267882187938
1260;2023-08-07T17:00:00;ITA;863;22;885;114495;115380;-89;421;25614678;191081;;;25921139;274451329;69163144.0;;1.0;;;10369157.0;15551982.0;102092732.0;172358597.0;11.0;8894.0;4.733528221272768
1261;2023-08-08T17:00:00;ITA;880;23;903;114578;115481;101;1269;25615823;191104;;;25922408;274473867;69166615.0;;3.0;;;10369319.0;15553089.0;102097193.0;172376674.0;23.0;22538.0;5.630490726772562
1262;2023-08-09T17:00:00;ITA;896;20;916;114795;115711;230;941;25616527;191111;;;25923349;274493230;69169765.0;;1.0;;;10369509.0;15553840.0;102100947.0;172392283.0;7.0;19363.0;4.859784124360895
1263;2023-08-10T17:00:00;ITA;893;21;914;114673;115587;-124;959;25617603;191118;;;25924308;274511572;69172782.0;;3.0;;;10369652.0;15554656.0;102103853.0;172407719.0;7.0;18342.0;5.228437465925198
1264;2023-08-11T17:00:00;ITA;922;19;941;114876;115817;230;940;25618311;191135;;;25925263;274527976;69176236.0;;1.0;;;9800452.0;16124811.0;102107257.0;172420719.0;17.0;16404.0;5.730309680565716
1265;2023-08-12T17:00:00;ITA;931;23;954;115156;116110;293;1002;25619011;191144;;;25926265;274542270;69178482.0;;4.0;;;9800636.0;16125629.0;102109606.0;172432664.0;9.0;14294.0;7.009934238141878
1266;2023-08-13T17:00:00;ITA;926;24;950;115254;116204;94;689;25619603;191147;;;25926954;274552119;69180608.0;;2.0;;;9800757.0;16126197.0;102111706.0;172440413.0;3.0;9849.0;6.9956340745253325
1267;2023-08-14T17:00:00;ITA;950;26;976;114530;115506;-698;475;25620767;191156;;;25927429;274558992;69182070.0;;4.0;;;9800834.0;16126595.0;102112959.0;172446033.0;9.0;6873.0;6.911101411319656
1268;2023-08-15T17:00:00;ITA;959;29;988;114403;115391;-115;1421;25622297;191162;;;25928850;274577525;69185120.0;;7.0;;;9801082.0;16127768.0;102116701.0;172460824.0;6.0;18533.0;7.667404090001619
1269;2023-08-16T17:00:00;ITA;953;29;982;114241;115223;-168;433;25622848;191167;;;25929238;274584632;69186908.0;;1.0;;;9801133.0;16128105.0;102117954.0;172466678.0;5.0;7107.0;6.092584775573378
1270;2023-08-17T17:00:00;ITA;1000;34;1034;114595;115629;406;1695;25624128;191175;;;25930932;274605495;69190145.0;;9.0;;;9801479.0;16129453.0;102122174.0;172483321.0;8.0;20863.0;8.12443081052581
1271;2023-08-18T17:00:00;ITA;1036;34;1070;115093;116163;534;1433;25625022;191180;;;25932365;274623282;69193228.0;;7.0;;;9801683.0;16130682.0;102125401.0;172497881.0;5.0;17787.0;8.056445718783381
1272;2023-08-19T17:00:00;ITA;1105;38;1143;115811;116954;791;1591;25625820;191182;;;25933956;274638086;69195853.0;;7.0;;;9801985.0;16131971.0;102127928.0;172510158.0;2.0;14804.0;10.747095379627128
1273;2023-08-20T17:00:00;ITA;1119;41;1160;116317;117477;523;1256;25626549;191186;;;25935212;274650489;69198005.0;;6.0;;;9802187.0;16133025.0;102130204.0;172520285.0;4.0;12403.0;10.126582278481013
1274;2023-08-21T17:00:00;ITA;1156;44;1200;116404;117604;127;635;25627054;191189;;;25935847;274658693;69199956.0;;3.0;;;9802274.0;16133573.0;102131636.0;172527057.0;3.0;8204.0;7.740126767430522
1275;2023-08-22T17:00:00;ITA;1217;47;1264;117562;118826;1222;2794;25628614;191200;;;25938640;274686307;69203948.0;;10.0;;;9802830.0;16135810.0;102136416.0;172549891.0;11.0;27614.0;10.11805605852104
1276;2023-08-23T17:00:00;ITA;1272;44;1316;118437;119753;927;2202;25629876;191211;;;25940840;274710847;69208497.0;;2.0;;;9803181.0;16137659.0;102140557.0;172570290.0;11.0;24540.0;8.973105134474329
1277;2023-08-24T17:00:00;ITA;1350;49;1399;119006;120405;652;1938;25631154;191219;;;25942778;274734449;69212123.0;;11.0;;;9803598.0;16139180.0;102144371.0;172590078.0;8.0;23602.0;8.211168545038557
1278;2023-08-25T17:00:00;ITA;1401;43;1444;119342;120786;381;2158;25632917;191233;;;25944936;274751928;69215286.0;;2.0;;;9803963.0;16140973.0;102147252.0;172604676.0;14.0;17479.0;12.346244064305738
1279;2023-08-26T17:00:00;ITA;1416;50;1466;120307;121773;987;1969;25633894;191237;;;25946904;274772079;69218616.0;;9.0;;;9804271.0;16142633.0;102149885.0;172622194.0;4.0;20151.0;9.771227234380428
1280;2023-08-27T17:00:00;ITA;1423;45;1468;120711;122179;406;1486;25634963;191247;;;25948389;274785932;69221050.0;;2.0;;;9804476.0;16143913.0;102152519.0;172633413.0;10.0;13853.0;10.726918357034577
1281;2023-08-28T17:00:00;ITA;1474;47;1521;120539;122060;-119;867;25635943;191253;;;25949256;274795553;69223183.0;;7.0;;;9804649.0;16144607.0;102153910.0;172641643.0;6.0;9621.0;9.011537262238853
1282;2023-08-29T17:00:00;ITA;1563;48;1611;121643;123254;1194;3745;25638480;191266;;;25953000;274826210;69227808.0;;9.0;;;9805404.0;16147596.0;102159128.0;172667082.0;13.0;30657.0;12.215807156603713
1283;2023-08-30T17:00:00;ITA;1659;39;1698;122737;124435;1181;2703;25639992;191276;;;25955703;274852965;69231889.0;;3.0;;;9805829.0;16149874.0;102163131.0;172689834.0;10.0;26755.0;10.102784526256775
1284;2023-08-31T17:00:00;ITA;1647;41;1688;122452;124140;-295;2851;25643118;191292;;;25958550;274877402;69235556.0;;8.0;;;9806409.0;16152141.0;102166524.0;172710878.0;16.0;24437.0;11.666734869255636
1285;2023-09-01T17:00:00;ITA;1663;37;1700;123602;125302;1162;2710;25644649;191308;;;25961259;274899662;69239232.0;;3.0;;;9806892.0;16154367.0;102169938.0;172729724.0;16.0;22260.0;12.174303683737646
1286;2023-09-02T17:00:00;ITA;1638;42;1680;125476;127156;1854;2758;25645543;191318;;;25964017;274923424;69242964.0;;9.0;;;9807356.0;16156661.0;102174118.0;172749306.0;10.0;23762.0;11.606767107145863
1287;2023-09-03T17:00:00;ITA;1668;48;1716;126064;127780;624;2125;25647037;191324;;;25966141;274941015;69245650.0;;9.0;;;9807613.0;16158528.0;102176901.0;172764114.0;6.0;17591.0;12.080040930021035
1288;2023-09-04T17:00:00;ITA;1718;52;1770;126041;127811;31;1203;25648196;191337;;;25967344;274949999;69247557.0;;8.0;;;9807785.0;16159559.0;102179414.0;172770585.0;13.0;8984.0;13.39047195013357
1289;2023-09-05T17:00:00;ITA;1799;52;1851;128559;130410;2599;5547;25651131;191349;;;25972890;274990701;69252312.0;;8.0;;;9808857.0;16164033.0;102184551.0;172806150.0;12.0;40702.0;13.62832293253403
1290;2023-09-06T17:00:00;ITA;1872;49;1921;130212;132133;1723;4122;25653509;191370;;;25977012;275021669;69257984.0;;10.0;;;9809453.0;16167559.0;102189260.0;172832409.0;21.0;30968.0;13.31051407904934
1291;2023-09-07T17:00:00;ITA;1991;60;2051;131656;133707;1574;3975;25655888;191391;;;25980986;275051083;69262289.0;;13.0;;;9810146.0;16170840.0;102193566.0;172857517.0;21.0;29414.0;13.513972938056707
1292;2023-09-08T17:00:00;ITA;2068;65;2133;133252;135385;1678;3926;25658126;191401;;;25984912;275080509;69267234.0;;12.0;;;9810815.0;16174097.0;102197158.0;172883351.0;10.0;29426.0;13.34194249983008
1293;2023-09-09T17:00:00;ITA;2146;69;2215;135342;137557;2172;3835;25659783;191407;;;25988747;275105215;69270817.0;;9.0;;;9811433.0;16177314.0;102200529.0;172904686.0;6.0;24706.0;15.522545130737472
1294;2023-09-10T17:00:00;ITA;2189;69;2258;136146;138404;847;3066;25661994;191415;;;25991813;275127348;69274087.0;;5.0;;;9811770.0;16180043.0;102203436.0;172923912.0;8.0;22133.0;13.852618262323228
1295;2023-09-11T17:00:00;ITA;2269;75;2344;135641;137985;-419;1548;25663947;191429;;;25993361;275141541;69276342.0;;12.0;;;9811971.0;16181390.0;102205089.0;172936452.0;14.0;14193.0;10.906785034876346
1296;2023-09-12T17:00:00;ITA;2339;72;2411;138827;141238;3253;8510;25669186;191447;;;26001871;275188441;69282442.0;;5.0;;;9813629.0;16188242.0;102211500.0;172976941.0;18.0;46900.0;18.14498933901919
1297;2023-09-13T17:00:00;ITA;2378;76;2454;141590;144044;2806;5918;25672276;191469;;;26007789;275228417;69288596.0;;9.0;;;9814282.0;16193507.0;102216194.0;173012223.0;22.0;39976.0;14.803882329397638
1298;2023-09-14T17:00:00;ITA;2431;79;2510;142295;144805;761;5574;25677075;191483;;;26013363;275265671;69293950.0;;11.0;;;9815070.0;16198293.0;102221095.0;173044576.0;14.0;37254.0;14.962151715252054
1299;2023-09-15T17:00:00;ITA;2506;82;2588;145343;147931;3126;5083;25679012;191503;;;26018446;275299340;69298634.0;;13.0;;;9815693.0;16202753.0;102225241.0;173074099.0;20.0;33669.0;15.096973477085745
1300;2023-09-16T17:00:00;ITA;2530;92;2622;147375;149997;2066;5028;25681961;191516;;;26023474;275332185;69303269.0;;18.0;;;9816335.0;16207139.0;102229208.0;173102977.0;13.0;32845.0;15.308266098340692
1301;2023-09-17T17:00:00;ITA;2531;88;2619;147742;150361;364;3644;25685217;191521;;;26027099;275354525;69306439.0;;2.0;;;9816764.0;16210335.0;102232066.0;173122459.0;5.0;22340.0;16.31154879140555
1302;2023-09-18T17:00:00;ITA;2577;88;2665;146894;149559;-802;1758;25687759;191539;;;26028857;275366700;69308890.0;;8.0;;;9817036.0;16211821.0;102233881.0;173132819.0;18.0;12175.0;14.439425051334704
1303;2023-09-19T17:00:00;ITA;2541;87;2628;148355;150983;1424;8708;25695015;191566;;;26037564;275419720;69315435.0;;7.0;;;9818642.0;16218922.0;102239787.0;173179933.0;27.0;53020.0;16.423990946812523
1304;2023-09-20T17:00:00;ITA;2533;91;2624;150672;153296;2313;6307;25698988;191586;;;26043870;275461081;69321202.0;;11.0;;;9819119.0;16224751.0;102244925.0;173216156.0;20.0;41361.0;15.248664200575421
1305;2023-09-21T17:00:00;ITA;2583;84;2667;151451;154118;822;6078;25704212;191618;;;26049948;275502417;69326750.0;;9.0;;;9819999.0;16229949.0;102249742.0;173252675.0;32.0;41336.0;14.703890071608283
1306;2023-09-22T17:00:00;ITA;2627;86;2713;153707;156420;2302;5634;25707523;191638;;;26055581;275536431;69331675.0;;10.0;;;9820812.0;16234769.0;102253935.0;173282496.0;20.0;34014.0;16.56376786029282
1307;2023-09-23T17:00:00;ITA;2601;86;2687;156897;159584;3164;5417;25709764;191650;;;26060998;275568211;69335821.0;;4.0;;;9821416.0;16239582.0;102257581.0;173310630.0;12.0;31780.0;17.045311516677156
1308;2023-09-24T17:00:00;ITA;2650;79;2729;157690;160419;835;4473;25713396;191656;;;26065471;275598509;69340008.0;;2.0;;;9821800.0;16243671.0;102260818.0;173337691.0;6.0;30298.0;14.763350716218893
1309;2023-09-25T17:00:00;ITA;2666;81;2747;157079;159826;-593;1874;25715856;191664;;;26067346;275610998;69342246.0;;6.0;;;9822728.0;16244618.0;102262107.0;173348891.0;8.0;12489.0;15.005204580030426
1310;2023-09-26T17:00:00;ITA;2699;84;2783;154127;156910;-2916;8834;25727586;191684;;;26076180;275667081;69348867.0;;15.0;;;9824179.0;16252001.0;102268412.0;173398669.0;20.0;56083.0;15.75165379883387
1311;2023-09-27T17:00:00;ITA;2734;82;2816;151329;154145;-2765;6465;25736785;191715;;;26082645;275712241;69355506.0;;8.0;;;9825094.0;16257551.0;102272941.0;173439300.0;31.0;45160.0;14.315766164747565
1312;2023-09-28T17:00:00;ITA;2721;81;2802;149694;152496;-1649;6657;25745073;191732;;;26089301;275756324;69361752.0;;10.0;;;9826488.0;16262813.0;102278541.0;173477783.0;17.0;44083.0;15.101059365288204
1313;2023-09-29T17:00:00;ITA;2828;80;2908;152205;155113;2617;6594;25749024;191758;;;26095895;275796953;69367449.0;;11.0;;;9826956.0;16268939.0;102282878.0;173514075.0;26.0;40629.0;16.229786605626522
1314;2023-09-30T17:00:00;ITA;2856;83;2939;153430;156369;1256;4906;25752651;191780;;;26100800;275828044;69371222.0;;11.0;;;9827677.0;16273123.0;102289790.0;173538254.0;22.0;31091.0;15.779486024894664
1315;2023-10-01T17:00:00;ITA;2874;83;2957;155117;158074;1705;5293;25756239;191791;;;26106104;275857914;69375236.0;;11.0;;;9828129.0;16277975.0;102296075.0;173561839.0;11.0;29870.0;17.72012052226314
1316;2023-10-02T17:00:00;ITA;2938;88;3026;154146;157172;-902;1968;25759090;191813;;;26108075;275872132;69378027.0;;15.0;;;9828335.0;16279740.0;102297801.0;173574331.0;22.0;14218.0;13.841609227739484
1317;2023-10-03T17:00:00;ITA;3083;94;3177;157196;160373;3201;11366;25767227;191838;;;26119438;275934414;69385127.0;;19.0;;;9830311.0;16289127.0;102304171.0;173630243.0;25.0;62282.0;18.249253395844704
